time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
21-07:53:8,114.246.129.56,3,10099874,289680,7428,213,16,16,48,225,26,310,260,536,15,81,194,81600,517030,544000,1,0,9,0
21-07:53:29,123.120.33.155,82,10483330,712640,7711,524,29,29,213,1242,99,798,789,4067,6,215,327,81600,880884,1048576,2,1,4,0
21-07:53:41,111.193.77.92,3,10099881,659600,7429,485,14,14,315,724,85,631,671,1298,20,210,434,81600,560704,726272,0,0,5,0
21-07:53:39,114.249.221.141,3,10099881,327268,7430,246,38,29,77,154,26,304,282,462,10,26,54,81600,914443,1048576,22,0,31,0
21-07:54:10,114.243.59.196,3,10099874,344080,7428,253,23,23,217,1440,66,1735,591,3175,20,126,246,81152,252969,263936,1,0,5,0
21-07:54:47,125.34.0.198,3,10487496,343120,8724,256,26,26,95,2431,153,6746,730,9306,6,152,223,46208,868555,1048576,1,0,2,0
21-07:54:57,111.194.152.86,3,10099874,108800,7429,80,24,24,90,389,62,423,317,812,20,137,240,61248,839407,1036352,0,0,4,0
21-07:55:32,123.117.32.183,3,10483330,40827,7711,31,23,23,40,168,26,325,245,493,20,57,142,4864,245893,263936,0,0,4,0
21-07:56:1,123.123.126.10,3,10949203,118320,8052,87,35,34,73,295,35,383,289,750,20,104,254,13696,891140,1049984,0,0,3,0
21-07:57:44,123.119.116.41,3,10099881,693600,7428,510,12,12,95,204,21,66,295,404,17,329,495,81600,544947,1048576,1,0,2,0
21-07:58:13,125.34.166.58,3,10099881,1546320,7429,1137,24,24,160,525,73,451,448,945,20,394,821,81600,814312,1048576,0,0,3,0
21-07:55:45,114.241.22.84,3,10949195,48960,8051,36,76,51,201,2760,187,3986,696,120000,2,52,131,13696,987421,1047296,4,2,5,0
21-07:58:58,61.148.226.74,3,10690269,462400,7863,340,13,13,47,264,29,294,254,561,14,29,97,81600,508392,522944,12,0,39,0
21-07:58:36,124.65.145.146,3,10099881,43333,7429,32,12,12,4191,5386,177,2274,4880,7660,20,361,434,81600,460774,522944,0,0,0,0
21-08:00:27,61.135.194.214,3,10487504,674560,7714,496,24,24,249,2112,194,1729,951,4789,5,294,673,61248,697456,848640,1,0,3,1
21-08:01:14,111.197.101.110,3,10099874,16320,7429,12,34,34,127,484,25,261,341,721,20,161,177,81600,911280,1048576,0,0,1,0
21-08:03:7,123.122.246.55,3,10483338,0,7711,0,21,21,115,231,22,291,322,472,20,224,242,81664,252321,262400,0,0,0,0
21-08:03:14,111.200.159.26,17,10099874,1748960,7429,1286,36,18,23,100,15,172,226,308,6,21,147,81600,688014,712640,53,0,76,0
