time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-23:50:14,114.242.249.253,3,524812,8220,385,6,20,12,13,20,8,83,213,220,20,128,134,1632,17397,131072,0,0,0,0
19-02:27:4,125.33.165.68,3,524030,189600,389,140,25,25,84,322,78,185,284,528,20,60,142,81600,166064,376448,0,0,1,0
19-02:40:13,114.245.186.22,3,525374,40656,364,28,21,21,65,143,32,96,265,343,20,60,126,14720,303524,788224,0,0,1,0
19-02:40:13,114.245.186.22,3,525374,34848,364,24,42,33,82,148,43,112,281,348,20,63,118,14720,297307,744704,0,0,1,0
19-06:32:41,123.123.20.2,3,546520,310816,403,233,28,28,13653,47187,8200,52199,34461,120000,5,34,101,13696,328680,882432,9,6,0,1
19-08:03:53,61.50.248.5,3,524820,0,361,0,16,15,15,16,10,32,215,216,20,67,136,5888,60960,131072,0,0,0,0
19-08:06:3,61.50.248.5,3,524822,0,361,0,16,13,14,16,18,64,214,216,20,66,134,5888,61984,131072,0,0,0,0
19-08:07:44,61.50.248.5,3,524822,0,361,0,15,10,12,15,18,50,212,215,20,64,135,5888,61280,131072,0,0,0,0
19-08:10:24,61.50.248.5,3,524821,0,360,0,15,14,14,15,12,43,214,215,20,76,135,5888,71367,131072,0,0,0,0
19-09:12:10,123.121.163.145,3,511553,1047996,364,743,0,263,453,716,711,1907,1688,2641,5,10,44,66364,66364,66364,12,0,10,7
19-09:11:57,114.240.167.49,3,506155,1656375,359,1174,66,65,116,152,109,173,569,120000,5,12,37,66304,251836,262144,26,1,25,4
